"d34_mid","d34_uime","n8","address","description","latitude","longitude"
18127814,"Prostori gasilskega doma",401030," Mozelj 4a, 1330 Kočevje","","45.5861763","14.9314863"
18128110,"Gasilski dom",401033,"Gasilski dom, Predgrad 41","","45.5053649","15.055111"
18128373,"Laze pri Predgradu",401034,"Laze pri Predgradu 1a, ","","45.49579139999999","15.0167071"
18127849," kulturni dom",401035,"Kočevska Reka 5, 1338 Kočevka Reka","","45.5747456","14.8023767"
18128187,"Gasilski dom",401037,"Štalcerji 10 A, 1338 Kočevska Reka","","45.57126179999999","14.8715104"
18127865,"Gasilski dom",401038,"Morava 14 A, 1338 Kočevska Reka","","45.5507987","14.8630906"
18128195,"Banja Loka, v hiši št. 7",401039,"Banja Loka 7, 1336 Kostel","","45.5118444","14.8744957"
18128381,"Lukčeva domačija",401040,"Vrh pri Fari 1, 1336 Kostel","","45.4911704","14.8995551"
18127873,"Vas - v hiši št. 1",401041,"Vas 1, 1336 Kostel","","45.508056","14.910417"
18128390,"gasilski dom",401042,"Kuželj 24a, 1336 Kostel","","45.4778543","14.8103743"
18128438,"bivši obrat Tekstilane",401047,"Osilnica 11b, 1337 Osilnica","","45.5291637","14.6984205"
18128217,"Hiša Miklič Angelca",401048,"Belica 7, 1337 Osilnica","","45.5418467","14.7156303"
18128411,"GASILSKI DOM Retje",402001,"Retje 55, 1318 Loški Potok","","45.70950999999999","14.5818551"
18128209,"Večnamenski objekt Hrib",402002,"Hrib 19a, 1318 Loški Potok","","45.7011526","14.5913703"
18127903,"Pri Lavrič Slavku",402003,"Šegova vas 11, 1318 Loški Potok","","45.6957044","14.5884467"
18128420,"Gostilna ""Pri Kapcu""",402004,"Travnik 74, 1318 Loški Potok","","45.6902865","14.5990457"
18127911,"Gasilski dom Mali Log",402005,"Mali Log 9, 1318 Loški Potok","","45.7215934","14.5866446"
18128446,"Glasbena šola Ribnica",402006," Kolodvorska ulica 10, 1310 Ribnica","","45.7413192","14.728219"
18127920,"Športni center Ribnica (ŠCR-A)",402007," Majnikova ulica 2, 1310 Ribnica","","45.7419938","14.7274"
18128128,"ROKODELSKI CENTER Ribnica (RCR-A)",402008,"Cesta na Ugar 6, 1310 Ribnica","","45.73767669999999","14.7248748"
18128225,"Osnovna šola Franceta Prešerna Ribnica",402009,"Šolska ulica 2, 1310 Ribnica","","45.7415695","14.7271769"
18128454,"ROKODELSKI CENTER RIBNICA (RCR-B)",402010,"Cesta na Ugar 6, 1310 Ribnica","","45.73767669999999","14.7248748"
18127938,"DRUŠTVO INVALIDOV RIBNICA",402011,"Knafljev trg 2, 1310 Ribnica","","45.7369484","14.7317122"
18128462,"TURISTIČNO DRUŠTVO RIBNICA",402012,"Gallusovo nabrežje 10, 1310 Ribnica","","45.7390841","14.7259866"
18128136,"Gostilna pri Andoljšku",402013,"Hrovača 30, 1310 Ribnica","","45.7363424","14.7356036"
18127946,"Gasilski dom Goriča vas",402014,"Goriča vas 68, 1310 Ribnica","","45.7299107","14.7418381"
18127954,"Gasilski dom Nemška vas",402015,"Nemška vas 22, 1310 Ribnica","","45.7197705","14.7420871"
18128489,"Obora - Andoljšek Alojz",402016,"Otavice 31 b, 1310 Ribnica","","45.7271515","14.764992"
18127962,"Gasilski dom Sajevec",402017,"Sajevec, 1310 Ribnica","","45.7432683","14.7031484"
18128497,"Gasilski dom Bukovica",402018,"Bukovica 12, 1310 Ribnica","","45.7326127","14.7060236"
18127989,"Gasilski dom Dane",402019,"Dane, 1310 Ribnica","","45.7329136","14.6907461"
18127997,"Gasilski dom Jurjevica",402021,"Jurjevica 37a, 1310 Ribnica","","45.75054859999999","14.6920189"
18128233,"Pri Gornik Ivanki",402022,"Kot 11, 1310 Ribnica","","45.7400303","14.7265782"
18128659,"DOM DRUŠTVA VETER BREG",402023," BREG 17, 1310 Ribnica","","45.7400303","14.7265782"
18128527,"Gasilski dom Dolenji Lazi",402024,"Dolenji Lazi 2a, 1310 Ribnica","","45.7566531","14.7152265"
18128004,"GOSTIŠČE VRBA",402025,"Žlebič 15a, 1310 Ribnica","","45.7663342","14.6915746"
18128535,"Osnovna šola Sušje",402026,"Sušje 2, 1310 Ribnica","","45.7609165","14.6910801"
18128012,"Gasilski dom Lipovec",402027,"Lipovec 13, 1331 Dolenja vas","","45.71351929999999","14.773925"
18128039,"GASILSKI DOM PRIGORICA",402028,"Prigorica 25, 1331 Dolenja vas","","45.7124168","14.7493107"
18128241,"GASILSKI DOM Dolenja vas",402029,"Lončarska ulica 66, 1331 Dolenja vas","","45.7086042","14.7538829"
18128543,"Pri DRAGU MERHARJU",402030," Blate 1, 1331 Dolenja vas","","45.6973327","14.7431018"
18128047,"Gasilski dom Rakitnica",402031,"Rakitnica 64, 1331 Dolenja vas","","45.6904029","14.7567367"
18128551,"Gasilski dom Grčarice",402032,"Grčarice 12, 1331 Dolenja vas","","45.6500898","14.7559772"
18128055,"Šola Velike Poljane",402033,"Velike Poljane 45, 1316 Ortnek","","45.7972481","14.6845585"
18128063,"GOSTILNA MATJAK",402034,"Ortnek 2, 1316 Ortnek","","45.7910234","14.6796312"
18128560,"Gasilski dom Sveti Gregor",402035,"Sv. Gregor 1, 1316 Ortnek","","45.7846205","14.6414027"
18128071,"Gasilski dom Zapotok",402036,"Zapotok 2A, 1310 Ribnica","","45.7591906","14.6771863"
18128250,"Pri JOŽETU LUŠINU",402037,"Lipovšica 1, 1317 SODRAŽICA","","45.7494886","14.6624652"
18128578,"Gasilski dom Zamostec",402038,"Zamostec 8 A, 1317 Sodražica","","45.756032","14.6485715"
18128080,"Osnovna šola dr. Ivan Prijatelj Sodražica",402039,"Cesta Notranjskega odreda 10, 1317 Sodražica","","45.7631168","14.6350861"
18128098,"Gasilski dom Žimarice",402040,"Žimarice 76, 1317 Sodražica","","45.7754649","14.5979275"
18128586,"Pri Mirku Oražmu",402041,"Globel 8, 1317 Sodražica","","45.762125","14.6362158"
18128101,"Pri Julijani Mihelič",402042,"Podklanec 7, 1317 Sodražica","","45.7666057","14.5801228"
18128594,"Turistično športno društvo Gora",402043,"Petrinci 10, 1317 Sodražica","","45.7536717","14.5931448"
18129981,"A MI GO, d.o.o.",402044," Vinice 8, 1317 SODRAŽICA","","45.762125","14.6362158"
18139324,"Gasilski dom Sodražica",402046,"Trg 25. maja 5, 1317 Sodražica","","45.7622739","14.6378744"
18139316,"OŠ dr. F. Prešerna-podruž",402045,"Šolska ulica 9, 1331 Dolenja vas","","45.7032341","14.7523545"
18128403,"Dom krajanov Podpreska-v prost.PGD",402047,"Podpreska 3 a, 1319 Draga","","45.6462031","14.6437431"
18127881,"Lovski dom Draga",402048,"Draga 33a, 1319 Draga","","45.632811","14.654444"
18127890,"Gasilski dom Trava",402049,"Trava 14, 1319 Draga","","45.632811","14.654444"
18140128,"Gasilski dom Novi Kot",402050,"Kot 19, 1292 Ig","","45.969192","14.539367"
18144042,"Gostišče - Penzion Makšar",402051,"Breže 18a, 1310 Ribnica","","45.754826","14.7012021"
17908120,"Jakličev dom Dobrepolje",402052,"Videm 34, 1312 Videm - Dobrepolje","","45.84885999999999","14.6953004"
17908677,"Gasilski dom Hočevje",402053,"Hočevje 19, 1301 Krka","","45.8711963","14.7538653"
17908464,"Gasilski dom Zagorica",402054,"Zagorica 36 A, 1312 Videm - Dobrepolje","","45.8428346","14.7163716"
17908146,"Vaški prostor Predstruge",402055,"Predstruge 60, 1312 Videm - Dobrepolje","","45.8594008","14.6755591"
17908154,"Gasilski dom Kompolje",402056,"Kompolje 60, 1312 Videm - Dobrepolje","","45.817328","14.7144133"
17908162,"PRIZMA PONIKVE posebni soc. var. Zavod",402057,"Ponikve 76, 1312 Videm - Dobrepolje","","45.8566397","14.6456839"
17908111,"OŠ Struge",402058,"Lipa 16, 1313 Struge","","45.783518","14.774157"
17908189,"Družbeni dom Grosuplje I",403001,"Taborska cesta 1, 1290 Grosuplje","","45.9571274","14.6533203"
17908413,"Družbeni dom Grosuplje II",403002,"Taborska cesta 1, 1290 Grosuplje","","45.9571274","14.6533203"
17908499,"Osnovna šola Louisa Adamiča",403003,"Tovarniška cesta 14, 1290 Grosuplje","","45.9530136","14.6582731"
17908197,"Osnovna šola Brinje",403004,"Ljubljanska cesta 40A, 1290 Grosuplje","","45.9627287","14.6578529"
17908502,"Dom obrtnikov Grosuplje",403005,"Ob Grosupeljščici 1B, 1290 Grosuplje","","45.9585211","14.6606675"
17908529,"Gasilski dom Mala Ilova Gora",403006,"Mala Ilova Gora 21, 1312 Videm - Dobrepolje","","45.8826273","14.7277582"
17908227,"Gasilski dom Veliko Mlačevo",403007,"Veliko Mlačevo 6a, 1290 Grosuplje","","45.9398472","14.6753686"
17908235,"Gasilski dom Polica",403008,"Polica 41, 1290 Grosuplje","","45.9814134","14.6999158"
17908243,"Družbeni dom Račna",403009,"Velika Račna 24b, 1290 Grosuplje","","45.9027403","14.6901945"
17908545,"Zadružni dom Sp. Slivnica",403010,"Spodnja Slivnica 16, 1290 Grosuplje","","45.93222420000001","14.6550289"
17908251,"Krajevna skupnost Škocjan",403011,"Škocjan 20, 1311 Turjak","","45.8841625","14.6333795"
17908260,"Gasilski dom Ponova vas",403012,"Ponova vas 27, 1290 Grosuplje","","45.9393155","14.6303577"
17908553,"Osnovna šola Št. Jurij",403013,"Št. Jurij 14, 1290 Grosuplje","","45.9254424","14.6227031"
17908286,"Podružnična šola Žalna",403014,"Žalna 1, 1290 Grosuplje","","45.9384942","14.6975776"
17908294,"Gasilski dom Luče",403015," Luče 22a, 1290 Grosuplje","","45.9202028","14.7289675"
17908570,"Osnovna šola Šmarje-Sap I.",403016,"Ljubljanska cesta 49, 1293 Šmarje - Sap","","45.9759663","14.613883"
17908430,"Osnovna šola Šmarje-Sap II.",403017,"Ljubljanska cesta 49, 1293 Šmarje - Sap","","45.9759663","14.613883"
17908308,"Osnovna šola Šmarje-Sap III.",403018,"Ljubljanska cesta 49, 1293 Šmarje - Sap","","45.9759663","14.613883"
17908316,"Kulturni dom Ivančna Gorica I.",404002,"Sokolska ulica 4, 1294 Višnja Gora","","45.95612329999999","14.7442008"
17908600,"Kulturni dom Ivančna Gorica II.",404003,"Sokolska ulica 4, 1294 Višnja Gora","","45.95612329999999","14.7442008"
17908324,"Kulturni dom Muljava",404004,"Muljava 3, 1295 Ivančna Gorica","","45.9048162","14.8017171"
17908332,"Gasilski dom Stična",404005,"Stična 144, 1295 Ivančna Gorica","","45.95390750000001","14.807774"
17908715,"Gasilski dom Metnaj",404006,"Metnaj 2, 1295 Ivančna Gorica","","45.9800922","14.8078178"
17908618,"Mestna hiša Višnja Gora",404007," Mestni trg 21, 1294 Višnja Gora","","45.9551503","14.7436612"
17908626,"Gasilski dom Kriška vas",404008,"Kriška vas 10, 1294 Višnja Gora","","45.9418765","14.7381666"
17908367,"Gasilski dom Vrh pri V.G.",404009,"Vrh pri Višnji Gori 2, 1294 Višnja Gora","","45.9690096","14.7420283"
17908448,"Kulturni dom Šentvid I.",404010,"Šentvid pri Stični 70, 1296 Šentvid pri Stični","","45.9543058","14.8384421"
17908634,"Kulturni dom Šentvid II.",404011,"Šentvid pri Stični 70, 1296 Šentvid pri Stični","","45.9543058","14.8384421"
17908383,"Gasilski dom Dob",404012,"Dob pri Šentvidu 8, 1296 Šentvid pri Stični","","45.9317281","14.861604"
17908642,"Večnamenski objekt Hrastov Dol",404013,"Hrastov Dol 2, 1296 Šentvid pri Stični","","45.9089479","14.8592343"
17908391,"Dom krajanov Temenica",404014,"Temenica 2 A, 1296 Šentvid pri Stični","","45.9686283","14.8813695"
17908405,"Kulturni dom Ambrus",404015,"Ambrus 56, 1303 Zagradec","","45.8265396","14.8148013"
17908693,"Osnovna šola Zagradec",404016,"Zagradec 33, 1303 Zagradec","","45.8601831","14.8340796"
18415810,"Kulturni dom Dolsko",405001,"Dolsko 55, 1262 Dol pri Ljubljani","","46.093807","14.6778266"
18414562,"GD Senožeti 25",405002," Senožeti 25, 1262 Dol pri Ljubljani","","46.090418","14.7331414"
18414589,"GD Vinje",405003,"Vinje 26, 1262 Dol pri Ljubljani","","46.1155968","14.6697562"
18415828,"GD Laze",405004,"Laze pri Dolskem 29, 1262 Dol pri Ljubljani","","46.0865136","14.7034258"
18414597,"GD Klopce",405005,"Klopce 40, 1262 Dol pri Ljubljani","","46.1041975","14.6977747"
18414619,"OŠ Besnica",405006,"Besnica 21, 1000 Ljubljana","","46.0355345","14.6585118"
18414627,"OŠ Janče",405007,"Gabrje pri Jančah 16, 1000 Ljubljana","","46.0499191","14.7041099"
18415836,"OŠ Prežganje",405008,"Prežganje 7, 1000 Ljubljana","","46.0246316","14.72823"
18414635,"Župnišče Javor",405009,"Javor 1, 1261 Ljubljana - Dobrunje","","46.0311452","14.60502"
18414643,"Podružnična šola Lipoglav",405010,"Mali Lipoglav 8, 1293 Šmarje - Sap","","45.99270600000001","14.6432157"
18415844,"OŠ Zalog",405011,"Cerutova ulica 7, 1000 Ljubljana","","46.062485","14.6148991"
18414651,"OŠ Zalog",405012,"Cerutova ulica 7, 1000 Ljubljana","","46.062485","14.6148991"
24255697,"OŠ Zalog",405013,"Cerutova ulica 7, 1000 Ljubljana","","46.062485","14.6148991"
18414678,"Center Zalog",405014," Zaloška c. 267,1000 Ljubljana","","46.0609975","14.6139393"
18415852,"Center Zalog",405015," Zaloška c. 267,1000 Ljubljana","","46.0609975","14.6139393"
18414694,"GD Zgornji Kašelj",405017,"Kašeljska cesta 95, 1260 Ljubljana - Polje","","46.05152959999999","14.602353"
18414708,"GD Zgornji Kašelj",405018,"Kašeljska cesta 119a, 1260 Ljubljana - Polje","","46.0528397","14.5928693"
18415879,"GD Zgornji Kašelj",405019,"Kašeljska cesta 119a, 1260 Ljubljana - Polje","","46.0528397","14.5928693"
18414716,"OŠ Zadobrova",405020,"Zadobrovška cesta 35, 1260 Ljubljana - Polje","","46.0659366","14.5813599"
18414724,"OŠ Sostro",405021,"Cesta II. grupe odredov 47, 1261 Ljubljana - Dobrunje","","46.0359572","14.599009"
24168174,"OŠ Zgornji Kašelj",405022,"Kašeljska cesta 119a, 1260 Ljubljana - Polje","","46.0528397","14.5928693"
18414732,"Spominska hiša Podlipoglav",405023,"Podlipoglav 19,1261 Ljubljana - Dobrunje","","46.0168962","14.6232201"
18414759,"OŠ Sostro",405024,"Cesta II. grupe odredov 47, 1261 Ljubljana - Dobrunje","","46.0359572","14.599009"
18414767,"OŠ Sostro",405025,"Cesta II. grupe odredov 47, 1261 Ljubljana - Dobrunje","","46.0359572","14.599009"
18415895,"Zadružni dom Zadvor",405026,"Cesta II. grupe odredov 43, 1261 Ljubljana - Dobrunje","","46.03627119999999","14.5965103"
18414775,"PGD Bizovik",405027," Bizoviška cesta 15, 1261 Ljubljana - Dobrunje","","46.0373285","14.5709841"
24255719,"OŠ Polje",405030,"Zaloška cesta 189, 1260 Ljubljana -Polje","","46.0556884","14.5886554"
18414805,"Gasilski dom Slape",405031,"Slape 50, 1260 Ljubljana","","46.0506795","14.5786283"
18414813,"Podružnična šola Hrušica",405032,"Pot do šole 1, 1000Ljubljana","","46.0449827","14.5604249"
23939258,"Gasilski dom Slape",405034,"Slape 50, 1260 Ljubljana","","46.0506795","14.5786283"
18414821,"OŠ Karla Destovnika Kajuha",406001,"Jakčeva ul. 42, 1000 Ljubljana","","46.0544756","14.5454269"
24255727,"OŠ Karla Destovnika Kajuha",406002,"Jakčeva ul. 42, 1000 Ljubljana","","46.0544756","14.5454269"
18414848,"OŠ Karla Destovnika Kajuha",406003,"Jakčeva ul. 42, 1000 Ljubljana","","46.0544756","14.5454269"
24255735,"OŠ Karla Destovnika Kajuha",406004,"Jakčeva ul. 42, 1000 Ljubljana","","46.0544756","14.5454269"
18416352,"OŠ Božidarja Jakca",406005,"Nusdorferjeva ul.10, 1000 Ljubljana","","46.04872959999999","14.5463415"
18414864,"OŠ Božidarja Jakca",406007,"Nusdorferjeva ul.10, 1000 Ljubljana","","46.04872959999999","14.5463415"
18415933,"OŠ Božidarja Jakca",406008,"Nusdorferjeva ul.10, 1000 Ljubljana","","46.04872959999999","14.5463415"
18414872,"OŠ Božidarja Jakca",406010,"Nusdorferjeva ul.10, 1000 Ljubljana","","46.04872959999999","14.5463415"
24255751,"OŠ Božidarja Jakca",406011,"Nusdorferjeva ul.10, 1000 Ljubljana","","46.04872959999999","14.5463415"
24255760,"OŠ Božidarja Jakca",406012,"Nusdorferjeva ul.10, 1000 Ljubljana","","46.04872959999999","14.5463415"
18415941,"OŠ Martina Krpana",406013,"Gašperšičeva ul.10, 1000 Ljubljana","","46.0521201","14.5551617"
18414929,"OŠ Martina Krpana",406014,"Gašperšičeva ul.10, 1000 Ljubljana","","46.0521201","14.5551617"
18414937,"Dom občanov Fužine",406015," Preglov trg 15, 1000 Ljubljana","","46.0541078","14.558524"
18414945,"Dom občanov Fužine",406016," Preglov trg 15, 1000 Ljubljana","","46.0541078","14.558524"
18416344,"OŠ Nove Fužine",406017,"Preglov trg 8, 1000 Ljubljana","","46.0526229","14.5608822"
18415950,"OŠ Nove Fužine",406018,"Preglov trg 8, 1000 Ljubljana","","46.0526229","14.5608822"
18414953,"OŠ Nove Fužine",406019,"Preglov trg 8, 1000 Ljubljana","","46.0526229","14.5608822"
18414961,"OŠ Nove Fužine",406021,"Preglov trg 8, 1000 Ljubljana","","46.0526229","14.5608822"
18414783,"Prostori MOL (Polje)",405028,"Zaloška cesta 160, 1260 Ljubljana - Polje","","46.05385435","14.593178789497557"
18414791,"OŠ Polje",405029,"Zaloška cesta 189, 1260 Ljubljana-Polje","","46.0556884","14.5886554"
18415917,"Prostori MOL",405033,"Zaloška cesta 160, Ljubljana-Polje","","46.05385435","14.593178789497557"
18417596,"SŠ za gastronomijo in turizem",406020,"Preglov trg 9, 1000 Ljubljana","","46.05254559999999","14.5588408"
18415968,"Gasilski dom Šmartno",407001,"Kopna pot 6, 1000 Ljubljana","","46.0768622","14.5550802"
18414970,"OŠ Nove Jarše",407002,"Clevelandska ul.11, 1000 Ljubljana","","46.0729688","14.5447674"
18414988,"OŠ Nove Jarše",407003,"Clevelandska ul.11, 1000 Ljubljana","","46.0729688","14.5447674"
18414996,"OŠ Nove Jarše",407004,"Clevelandska ul.11, 1000 Ljubljana","","46.0729688","14.5447674"
18415976,"OŠ Jože Moškrič",407005,"Jarška c.34, 1000 Ljubljana","","46.0720059","14.538109"
18415003,"OŠ Jože Moškrič",407006,"Jarška c.34, 1000 Ljubljana","","46.0720059","14.538109"
18415011,"OŠ Jože Moškrič",407007,"Jarška c.34, 1000 Ljubljana","","46.0720059","14.538109"
18416093,"OŠ Vide Pregarc",407008,"Bazoviška ulica 1, 1000 Ljubljana","","46.05924539999999","14.5329752"
18415984,"OŠ Vide Pregarc",407009,"Bazoviška ulica 1, 1000 Ljubljana","","46.05924539999999","14.5329752"
24255778,"OŠ Vide Pregarc",407010,"Bazoviška ulica 1, 1000 Ljubljana","","46.05924539999999","14.5329752"
18416107,"OŠ Vide Pregarc",407011,"Bazoviška ulica 1, 1000 Ljubljana","","46.05924539999999","14.5329752"
18415038,"Gimnazija Moste",407012,"Zaloška cesta 49, 1000 Ljubljana","","46.05550789999999","14.5324723"
18416115,"Gimnazija Moste",407013,"Zaloška cesta 49, 1000 Ljubljana","","46.05550789999999","14.5324723"
18415992,"Gimnazija Moste",407015,"Zaloška cesta 49, 1000 Ljubljana","","46.05550789999999","14.5324723"
18416123,"Gimnazija Moste",407016,"Zaloška cesta 49, 1000 Ljubljana","","46.05550789999999","14.5324723"
18415054,"Gimnazija Moste",407017,"Zaloška cesta 49, 1000 Ljubljana","","46.05550789999999","14.5324723"
18415062,"OŠ Ketteja in Murna",407018,"Koširjeva ulica 2, 1000 Ljubljana","","46.0515275","14.5317921"
18416131,"OŠ Ketteja in Murna",407019,"Koširjeva ulica 2, 1000 Ljubljana","","46.0515275","14.5317921"
18415089,"OŠ Ketteja in Murna",407020,"Koširjeva ulica 2, 1000 Ljubljana","","46.0515275","14.5317921"
24255786,"OŠ Ketteja in Murna",407021,"Koširjeva ulica 2, 1000 Ljubljana","","46.0515275","14.5317921"
18416000,"OŠ Ketteja in Murna",407022,"Koširjeva ulica 2, 1000 Ljubljana","","46.0515275","14.5317921"
18415097,"Zadružni dom Zadobrova",407024,"Zadobrovška c.88, 1260 Ljubljana - Polje","","46.07230939999999","14.5806206"
24255794,"Zadružni dom Zadobrova",407025,"Zadobrovška c.88, 1260 Ljubljana - Polje","","46.07230939999999","14.5806206"
18415119,"OŠ Zadobrova",407026,"Zadobrovška c.35, 1260 Ljubljana - Polje","","46.0659366","14.5813599"
23939240,"Zadružni dom Zadobrova",407027,"Zadobrovška c.88, 1260 Ljubljana - Polje","","46.07230939999999","14.5806206"
18416166,"OŠ Janka Modra",408001,"Videm 17, 1262 Dol pri Ljubljani","","46.08676120000001","14.634157"
18416018,"Gasilski dom Beričevo",408002,"Beričevo 12, 1262 Dol pri Ljubljani","","46.0879074","14.6100861"
18415127,"Prostori MOL",408003,"Zajčeva pot 34, 1231 Ljubljana - Črnuče","","46.0907528","14.5799736"
18416174,"GASILSKI DOM",408004,"Nadgoriška c. 18, 1231 Ljubljana - Črnuče","","46.0997209","14.5570734"
18415135,"OŠ Maksa Pečarja",408005,"Črnuška cesta 9, 1231 Ljubljana - Črnuče","","46.1050934","14.5341282"
18416182,"OŠ Maksa Pečarja",408006,"Črnuška cesta 9, 1231 Ljubljana - Črnuče","","46.1050934","14.5341282"
18415143,"Prostori MOL",408007,"Dunajska cesta 367, 1000 Ljubljana","","46.1029063","14.531188"
18416409,"Prostori MOL",408008,"Dunajska cesta 367, 1000 Ljubljana","","46.1029063","14.531188"
18416026,"PROSTORI MOL",408009,"Dunajska cesta 367, 1000 Ljubljana","","46.1029063","14.531188"
18416204,"OŠ Danile Kumar",408010,"Gogalova ulica 15, 1000 Ljubljana","","46.0871472","14.5107605"
18416212,"Kulturni dom Savlje Kleče",408011,"Savlje 101, 1000 Ljubljana","","46.0958776","14.4979857"
